Pressure_Pa,cp,X_m,AoA_deg
101951.109,-5.240584821,0.378632039,28
101969.43,-5.158794643,0.369522721,28
101988.125,-5.075334821,0.360426307,28
102007.234,-4.990026786,0.351343334,28
102026.625,-4.903459821,0.342274398,28
102046.289,-4.815674107,0.333220035,28
102066.281,-4.726424107,0.324180841,28
102086.672,-4.635392857,0.315157443,28
102107.508,-4.542375,0.306150526,28
102128.797,-4.447334821,0.297160983,28
102150.813,-4.349049107,0.288189679,28
102173.5,-4.247767857,0.279237568,28
102196.672,-4.144321429,0.270305574,28
102220.5,-4.037946429,0.26139465,28
102245.109,-3.928084821,0.252505809,28
102270.672,-3.813964286,0.243640006,28
102297.141,-3.695799107,0.234798297,28
102324.656,-3.572964286,0.225981742,28
102353.781,-3.442941964,0.217191726,28
102385.617,-3.300816964,0.208430052,28
102416.313,-3.16378125,0.199698627,28
102437.156,-3.070732143,0.190999374,28
102474.75,-2.902901786,0.182334304,28
102517.234,-2.713241071,0.173705593,28
102549.0,-2.571428571,0.165115565,28
102581.617,-2.425816964,0.156566679,28
102617.594,-2.265205357,0.148061439,28
102664.008,-2.058,0.139602482,28
102709.641,-1.85428125,0.131193236,28
102747.531,-1.685129464,0.122838229,28
102793.125,-1.481584821,0.114542253,28
102844.844,-1.250696429,0.106310278,28
102891.164,-1.043910714,0.0981475115,28
102942.031,-0.8168258929,0.0900608301,28
102995.813,-0.5767276786,0.0820596665,28
103053.625,-0.3186383929,0.0741541088,28
103113.547,-0.05112946429,0.0663547739,28
103168.781,0.1954508929,0.0586728528,28
103220.859,0.4279419643,0.0511234142,28
103327.977,0.9061473214,0.0437286273,28
103437.797,1.396415179,0.0365146175,28
103493.813,1.646486607,0.0295258686,28
103544.781,1.874022321,0.0228193458,28
103580.516,2.033553571,0.0164603479,28
103570.352,1.988178571,0.0105417622,28
103468.109,1.531736607,0.00518496474,28
103206.969,0.3659330357,0.000772942731,28
102624.875,-2.232700893,-0.00200628559,28
101708.078,-6.325544643,-0.00260765315,28
100612.969,-11.21442411,6.27413974e-05,28
99374.0859,-16.74515223,0.00662599597,28
98888.8516,-18.91137679,0.0152573325,28
99504.9219,-16.16106295,0.0247756094,28
100213.422,-12.99811607,0.0346713923,28
100543.547,-11.52434375,0.0446506031,28
100606.891,-11.24155804,0.0546237454,28
100603.594,-11.25627679,0.0645576268,28
100602.164,-11.26266071,0.0744360685,28
100603.047,-11.25871875,0.0842515603,28
100602.219,-11.26241518,0.0940040126,28
100601.555,-11.26537946,0.103696682,28
100601.352,-11.26628571,0.113331124,28
100601.328,-11.26639286,0.122910105,28
100601.32,-11.26642857,0.132435203,28
100601.266,-11.26666964,0.141907528,28
100601.172,-11.26708929,0.151328862,28
100601.055,-11.26761161,0.160701618,28
100600.922,-11.26820536,0.170028597,28
100600.781,-11.26883482,0.179311767,28
100600.641,-11.26945982,0.188552424,28
100600.5,-11.27008929,0.197752163,28
100600.359,-11.27071875,0.206912756,28
100600.203,-11.27141518,0.216036081,28
100600.047,-11.27211161,0.225123495,28
100599.883,-11.27284375,0.234175876,28
100599.727,-11.27354018,0.243194193,28
100599.57,-11.27424107,0.252179533,28
100599.422,-11.27490179,0.261132956,28
100599.266,-11.27559821,0.270055592,28
100599.094,-11.27636607,0.278948486,28
100598.922,-11.27713393,0.28781271,28
100598.742,-11.2779375,0.296649486,28
100598.547,-11.27880804,0.305459946,28
100598.344,-11.27971429,0.314244986,28
100598.133,-11.28065625,0.32300517,28
100597.906,-11.28166964,0.331741065,28
100597.672,-11.28271429,0.340453327,28
100597.422,-11.28383036,0.349142581,28
100597.164,-11.28498214,0.357809484,28
100596.891,-11.28620089,0.36645472,28
100596.602,-11.28749107,0.375078976,28
100596.297,-11.28885268,0.383683026,28
100595.977,-11.29028125,0.392267525,28
100595.641,-11.29178125,0.4008331,28
100595.297,-11.29331696,0.409380198,28
100594.922,-11.29499107,0.417909294,28
100594.547,-11.29666518,0.426420838,28
100594.156,-11.29841071,0.434915394,28
100593.797,-11.30001339,0.443393409,28
100593.484,-11.30141071,0.451855391,28
100593.094,-11.30315179,0.460301876,28
100592.578,-11.30545536,0.4687334,28
100592.156,-11.30733929,0.47715047,28
100591.844,-11.30873214,0.485553473,28
100591.5,-11.31026786,0.493942708,28
100591.016,-11.31242857,0.502318501,28
100590.523,-11.31462946,0.510681033,28
100590.5,-11.31473214,0.519030631,28
100590.484,-11.31480357,0.527367651,28
100590.219,-11.31598661,0.535692275,28
100590.078,-11.31661607,0.544004858,28
100589.922,-11.3173125,0.552305758,28
100589.766,-11.31800893,0.560595155,28
100589.797,-11.31787054,0.568873405,28
100590.031,-11.31682589,0.57714057,28
100590.336,-11.31546429,0.585396826,28
100590.609,-11.31424554,0.593642414,28
100591.039,-11.31232589,0.601877391,28
100591.594,-11.30984821,0.610101998,28
100592.141,-11.30740625,0.618316352,28
100592.789,-11.30451339,0.626520634,28
100593.656,-11.30064286,0.634714961,28
100594.781,-11.29562054,0.642899632,28
100596.094,-11.28975893,0.651074648,28
100597.484,-11.28355357,0.659240067,28
100598.906,-11.27720536,0.66739589,28
100600.508,-11.27005357,0.675542235,28
100602.445,-11.26140625,0.683678985,28
100604.594,-11.2518125,0.691806257,28
100606.906,-11.24149107,0.699924052,28
100609.305,-11.23078125,0.70803237,28
100611.703,-11.22007589,0.71613127,28
100614.258,-11.20866964,0.724220753,28
100617.125,-11.19587054,0.732300818,28
100620.344,-11.1815,0.740371466,28
100623.75,-11.16629464,0.748432577,28
100627.078,-11.1514375,0.756484032,28
100630.313,-11.13699554,0.76452589,28
100633.734,-11.12172321,0.772557974,28
100637.633,-11.10431696,0.780580282,28
100641.594,-11.08663393,0.788592756,28
100645.422,-11.06954464,0.796595275,28
100649.242,-11.05249107,0.804587781,28
100652.828,-11.03648214,0.812570095,28
100656.617,-11.01956696,0.820541382,28
100660.164,-11.00373214,0.828500867,28
100661.828,-10.99630357,0.836447716,28
100660.969,-11.00013839,0.844381094,28
100656.773,-11.01887054,0.852300942,28
100615.898,0.843983889,-11.20134821,30
100597.969,0.85166657,-11.28138839,30
100572.047,0.85934341,-11.39711161,30
100729.547,0.865235388,-10.69398661,30
100895.047,0.855869651,-9.955147321,30
100917.555,0.846505463,-9.854665179,30
100963.516,0.837144494,-9.649482143,30
101000.266,0.827788353,-9.485419643,30
101036.68,0.81843859,-9.322857143,30
101069.945,0.809096694,-9.174352679,30
101102.047,0.799762607,-9.031040179,30
101132.68,0.79043591,-8.894285714,30
101162.055,0.781116247,-8.763147321,30
101190.078,0.771803141,-8.638044643,30
101216.906,0.762496173,-8.518276786,30
101242.75,0.753195226,-8.402901786,30
101267.719,0.743900359,-8.291433036,30
101291.93,0.734611571,-8.183348214,30
101315.469,0.725328803,-8.078263393,30
101338.438,0.716052055,-7.975723214,30
101360.891,0.706781387,-7.875486607,30
101382.813,0.697516739,-7.777620536,30
101404.266,0.688258111,-7.681848214,30
101425.344,0.679005504,-7.58775,30
101446.047,0.669758976,-7.495325893,30
101466.375,0.660518467,-7.404575893,30
101486.391,0.651284099,-7.31521875,30
101506.125,0.642055929,-7.227120536,30
101525.648,0.632833958,-7.139964286,30
101544.969,0.623618305,-7.053709821,30
101564.039,0.61440897,-6.968575893,30
101582.891,0.605206013,-6.884415179,30
101601.57,0.596009552,-6.801026786,30
101620.078,0.586819589,-6.718401786,30
101638.461,0.577636182,-6.636334821,30
101656.656,0.568459511,-6.555107143,30
101674.672,0.559289634,-6.474678571,30
101692.664,0.550126791,-6.394357143,30
101710.57,0.5409711,-6.314419643,30
101728.398,0.531822801,-6.234830357,30
101746.203,0.522681952,-6.15534375,30
101763.984,0.513548851,-6.075964286,30
101781.773,0.504423559,-5.996549107,30
101799.531,0.495306283,-5.917272321,30
101817.195,0.486197233,-5.838415179,30
101834.969,0.477096617,-5.759066964,30
101853.461,0.468004704,-5.676513393,30
101871.844,0.45892185,-5.594446429,30
101887.875,0.449848294,-5.522879464,30
101902.547,0.440784365,-5.457379464,30
101919.125,0.43173036,-5.383370536,30
101937.422,0.422686607,-5.3016875,30
101955.875,0.413653404,-5.219308036,30
101974.43,0.404631048,-5.136473214,30
101993.078,0.395619929,-5.053223214,30
102011.813,0.386620402,-4.969584821,30
102030.781,0.377633095,-4.88490625,30
102050.008,0.368658483,-4.799071429,30
102069.5,0.359697223,-4.712053571,30
102089.203,0.35074982,-4.62409375,30
102109.203,0.341816902,-4.534808036,30
102129.609,0.332899064,-4.443709821,30
102150.422,0.323996902,-4.350794643,30
102171.594,0.315111041,-4.256276786,30
102193.125,0.306242108,-4.16015625,30
102215.141,0.297390878,-4.061870536,30
102237.703,0.288558275,-3.961147321,30
102260.906,0.279745221,-3.8575625,30
102284.828,0.270952702,-3.750767857,30
102309.516,0.262181699,-3.640553571,30
102335.031,0.253433228,-3.526647321,30
102361.211,0.244708315,-3.409772321,30
102388.57,0.236008018,-3.287633929,30
102418.688,0.227333397,-3.153178571,30
102447.078,0.218685597,-3.0264375,30
102466.203,0.210066035,-2.941058036,30
102502.656,0.201476634,-2.778321429,30
102541.875,0.192919374,-2.603236607,30
102567.703,0.184396297,-2.487933036,30
102599.609,0.175909474,-2.345495536,30
102632.953,0.167461172,-2.196638393,30
102669.75,0.159053847,-2.032366071,30
102707.828,0.150690034,-1.862375,30
102746.813,0.14237237,-1.688334821,30
102787.93,0.134103537,-1.504776786,30
102829.0,0.125887126,-1.321428571,30
102864.766,0.117727846,-1.161758929,30
102915.094,0.109630682,-0.9370803571,30
102968.766,0.101600781,-0.6974732143,30
103012.0,0.0936435163,-0.5044642857,30
103060.688,0.08576601,-0.2871071429,30
103110.953,0.0779780373,-0.06270982143,30
103162.781,0.0702900067,0.1686651786,30
103212.992,0.0627128556,0.3928214286,30
103261.125,0.0552580841,0.6077008929,30
103352.258,0.0479411669,1.014544643,30
103445.734,0.0407849029,1.431848214,30
103500.273,0.0338160843,1.675325893,30
103547.18,0.027080344,1.884732143,30
103579.172,0.0206359476,2.027553571,30
103585.563,0.0145493681,2.056084821,30
103536.125,0.00891492516,1.835379464,30
103395.781,0.00385535881,1.20884375,30
103093.813,-0.000241472793,-0.1392276786,30
102474.648,-0.00268440484,-2.903357143,30
101594.461,-0.00293766079,-6.832763393,30
100123.281,6.67880886e-05,-13.40053125,30
99032.5234,0.00688853487,-18.26998482,30
99298.8906,0.0156896226,-17.08084554,30
100005.313,0.0253070835,-13.92717411,30
100464.563,0.0352426097,-11.87695089,30
100570.367,0.0452244282,-11.40461161,30
100569.352,0.0551765636,-11.40914286,30
100567.734,0.065070115,-11.41636607,30
100568.422,0.0748924166,-11.41329464,30
100568.227,0.0846384987,-11.41416518,30
100568.656,0.094310686,-11.41225,30
100569.125,0.103914134,-11.41015625,30
100569.484,0.113451548,-11.40855357,30
100569.75,0.122926652,-11.40736607,30
100569.922,0.132341728,-11.40659821,30
100570.031,0.14169836,-11.40611161,30
100570.109,0.150998816,-11.40576339,30
100570.172,0.16024597,-11.40548214,30
100570.211,0.16944313,-11.40530804,30
100570.234,0.178592548,-11.40520536,30
100570.25,0.187695816,-11.40513393,30
100570.266,0.196754739,-11.4050625,30
100570.266,0.205771327,-11.4050625,30
100570.258,0.214747727,-11.40509821,30
100570.234,0.223685429,-11.40520536,30
100570.211,0.23258546,-11.40530804,30
100570.172,0.241448924,-11.40548214,30
100570.133,0.250277013,-11.40565625,30
100570.078,0.259070933,-11.40590179,30
100570.016,0.267831951,-11.40617857,30
100569.93,0.276561141,-11.4065625,30
100569.828,0.285259783,-11.40701786,30
100569.719,0.29392913,-11.40750446,30
100569.578,0.302570462,-11.40813393,30
100569.422,0.311184734,-11.40883036,30
100569.242,0.319772542,-11.40963393,30
100569.047,0.32833454,-11.41050446,30
100568.852,0.336871445,-11.411375,30
100568.641,0.345383912,-11.41231696,30
100568.406,0.353872657,-11.41336607,30
100568.156,0.362338483,-11.41448214,30
100567.891,0.370782048,-11.41566518,30
100567.617,0.379204214,-11.41688839,30
100567.328,0.387605697,-11.41817857,30
100567.031,0.395987153,-11.41950446,30
100566.719,0.404349059,-11.42089732,30
100566.398,0.412691951,-11.42233036,30
100566.078,0.421016306,-11.42375893,30
100565.781,0.42932269,-11.42508482,30
100565.422,0.437611639,-11.4266875,30
100564.984,0.445883662,-11.42864286,30
100564.703,0.454139322,-11.42989732,30
100564.516,0.462379217,-11.43073214,30
100564.141,0.470603883,-11.43240625,30
100563.781,0.478813708,-11.43401339,30
100563.719,0.487009048,-11.43429018,30
100563.648,0.495190173,-11.43460714,30
100563.422,0.503357351,-11.43561607,30
100563.406,0.511510968,-11.4356875,30
100563.453,0.519651294,-11.43547768,30
100563.469,0.527778625,-11.43540625,30
100563.547,0.535893261,-11.43505804,30
100563.68,0.543995559,-11.43446429,30
100563.891,0.552085876,-11.43352232,30
100564.18,0.560164332,-11.43223214,30
100564.547,0.568231225,-11.43059375,30
100564.984,0.576286674,-11.42864286,30
100565.547,0.584330857,-11.42612946,30
100566.219,0.592363894,-11.42312946,30
100566.906,0.600386083,-11.4200625,30
100567.797,0.608397424,-11.41608482,30
100568.781,0.616398275,-11.41169196,30
100569.766,0.624388695,-11.40729464,30
100570.992,0.632368922,-11.40182143,30
100572.422,0.640339017,-11.3954375,30
100574.016,0.648299098,-11.38832143,30
100575.672,0.656249106,-11.38092857,30
100577.297,0.6641891,-11.37367411,30
100579.016,0.672119081,-11.366,30
100580.984,0.680039108,-11.35721429,30
100583.203,0.68794924,-11.34730804,30
100585.672,0.695849419,-11.33628571,30
100588.344,0.703739703,-11.32435714,30
100590.938,0.711620152,-11.31277679,30
100593.422,0.719490767,-11.3016875,30
100596.047,0.727351427,-11.28996875,30
100598.891,0.735202134,-11.27727232,30
100601.984,0.743042767,-11.26346429,30
100605.266,0.750873327,-11.2488125,30
100608.438,0.758693695,-11.23465179,30
100611.563,0.766503811,-11.22070089,30
100614.781,0.774303555,-11.20633482,30
100617.992,0.782092988,-11.192,30
100621.234,0.789871931,-11.17752679,30
100624.367,0.797640145,-11.16354018,30
100627.391,0.805396914,-11.15004018,30
100629.813,0.813141286,-11.13922768,30
100630.555,0.820872426,-11.13591518,30
100629.188,0.828589559,-11.14201786,30
100625.117,0.836292565,-11.16019196,30
